NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
412.5,84466,54576,104323,81122,14458
413.5,77930,57307,101662,78966,12815
414.5,71666,60088,98875,76876,11496
415.5,65690,62897,95973,74853,10590
416.5,60016,65711,92967,72898,10168
417.5,54651,68500,89870,71007,10244
418.5,49603,71235,86697,69178,10757
419.5,44872,73882,83462,67405,11601
420.5,40458,76405,80179,65681,12658
421.5,36357,78766,76864,63996,13830
422.5,32563,80926,73532,62340,15041
423.5,29068,82846,70198,60704,16234
424.5,25862,84486,66877,59075,17367
425.5,22932,85809,63583,57441,18409
426.5,20267,86779,60329,55792,19334
427.5,17852,87366,57129,54116,20123
428.5,15672,87542,53994,52402,20762
429.5,13712,87286,50934,50644,21239
430.5,11958,86584,47960,48834,21547
431.5,10393,85429,45079,46967,21682
432.5,9003,83823,42299,45042,21642
433.5,7773,81776,39625,43058,21432
434.5,6688,79307,37062,41019,21056
435.5,5736,76443,34614,38931,20525
436.5,4903,73219,32283,36802,19850
437.5,4178,69678,30069,34641,19046
438.5,3548,65868,27974,32463,18130
439.5,3003,61842,25996,30280,17120
440.5,2533,57658,24134,28109,16037
441.5,2130,53374,22386,25963,14901
442.5,1785,49049,20749,23861,13732
443.5,1491,44739,19219,21817,12552
444.5,1242,40499,17793,19845,11379
445.5,1031,36377,16466,17958,10231
446.5,853,32419,15235,16169,9124
447.5,703,28660,14093,14486,8073
448.5,578,25132,13037,12916,7088
449.5,474,21857,12062,11464,6180
450.5,387,18850,11163,10133,5355
451.5,315,16118,10336,8923,4616
452.5,256,13665,9575,7832,3968
453.5,207,11484,8876,6856,3408
454.5,167,9566,8235,5989,2936
455.5,134,7898,7648,5227,2547
456.5,108,6463,7110,4560,2234
457.5,86,5240,6619,3982,1988
458.5,69,4209,6170,3483,1798
459.5,55,3350,5760,3055,1654
460.5,43,2642,5386,2690,1542
461.5,34,2064,5045,2381,1455
462.5,27,1597,4735,2120,1384
463.5,21,1224,4453,1899,1323
464.5,17,929,4196,1714,1269
465.5,13,698,3963,1558,1219
466.5,10,520,3752,1427,1172
467.5,8,383,3561,1317,1127
468.5,6,280,3388,1225,1085
469.5,5,202,3232,1146,1044
470.5,4,145,3091,1080,1007
471.5,3,102,2965,1023,971
472.5,2,72,2852,975,939
473.5,2,50,2752,934,909
474.5,1,34,2663,899,882
475.5,0,23,2584,870,857
476.5,0,16,2516,844,836
477.5,0,10,2457,823,817
478.5,0,7,2407,805,801
